SiteID;SiteCode;SiteName;Longitude;Latitude;Elevation;Regione;FullSiteCode;Elevation_flag
171;MONZA;Monza;9.26384435;45.58242091;161;Lombardia;OD:MONZA;1
172;MONZAMBANO;Monzambano;10.70629706;45.39264301;68;Lombardia;OD:MONZAMBANO;1
173;MONZAMBANO_S;Monzambano_s;10.70629706;45.39264301;68;Lombardia;OD:MONZAMBANO_S;1
176;MORTARA;Mortara;8.73555725;45.25175234;108;Lombardia;OD:MORTARA;1
177;NOVARA;Novara;8.60197056;45.45067506;152;Lombardia;OD:NOVARA;1
178;OLERA;Olera;9.70782279;45.75692589;550;Lombardia;OD:OLERA;1
179;OLGINATE_CA;Olginate_(C.Adda);9.41507114;45.80382789;204;Lombardia;OD:OLGINATE_CA;1
180;OLMO_AL_BREMBO;Olmo_al_Brembo;9.66453845;45.98020399;679;Lombardia;OD:OLMO_AL_BREMBO;1
181;ONO_DEGNO;Ono_Degno;10.38538808;45.75067;1005;Lombardia;OD:ONO_DEGNO;1
182;ORZINUOVI;Orzinuovi;9.93331483;45.39865621;83;Lombardia;OD:ORZINUOVI;1
183;PAGNONA;Diga_di_Pagnona_-_Pagnona;9.40620404;46.05395144;760;Lombardia;OD:PAGNONA;1
184;PANTANO_AVIO;Pantano_d`Avio;10.47377606;46.16728647;2306;Lombardia;OD:PANTANO_AVIO;1
185;PARUZZARO;Paruzzaro;8.51863575;45.75068007;305;Lombardia;OD:PARUZZARO;1
186;PASSO_TONALE;Passo_Tonale;10.58540344;46.25067703;1958;Lombardia;OD:PASSO_TONALE;1
187;PAULLO;Paullo;9.38734812;45.4180962;96;Lombardia;OD:PAULLO;1
188;PAVIA;Pavia;9.15862316;45.19300797;81;Lombardia;OD:PAVIA;1
189;PESCHIERA_GARDA;Peschiera;10.68540007;45.39511296;96;Lombardia;OD:PESCHIERA_GARDA;1
190;PIAN_CASERE;Piano_Delle_Casere;9.79180905;45.99948552;1900;Lombardia;OD:PIAN_CASERE;1
191;PIAN_GORGHIGLIO;Pian_Del_Gorghiglio;9.29659895;46.16267718;675;Lombardia;OD:PIAN_GORGHIGLIO;1
192;PIANELLO_VALTID;Pianello_Val_Tidone;9.40250229;44.91416322;366;Lombardia;OD:PIANELLO_VALTID;1
193;PIEVE_S_GIACOMO;Pieve_S._Giacomo;10.1853734;45.12765893;39;Lombardia;OD:PIEVE_S_GIACOMO;1
194;PIOPPINO_REDOND;Pioppino_di_Redondesco;10.51949807;45.15549522;29;Lombardia;OD:PIOPPINO_REDOND;1
195;PIUBEGA;Piubega;10.54153748;45.22250289;38;Lombardia;OD:PIUBEGA;1
196;PIZZIGHETTONE;Pizzighettone;9.77958123;45.18641283;46;Lombardia;OD:PIZZIGHETTONE;1
197;PONTI_S_MINCIO;Ponti_sul_Mincio;10.68336367;45.4127772;92;Lombardia;OD:PONTI_S_MINCIO;1
199;POSCHIAVINO;Poschiavino;10.14915173;46.21368942;473;Lombardia;OD:POSCHIAVINO;1
200;PRATI_DI_LOTTO;Prati_di_Lotto;9.6372207;46.17961491;911;Lombardia;OD:PRATI_DI_LOTTO;1
201;PREMADIO_CLE;Premadio_Cle;10.35095392;46.48641954;1332;Lombardia;OD:PREMADIO_CLE;1
202;PREMANA_CLE;Premana_C-Le;9.42424036;46.05068168;1161;Lombardia;OD:PREMANA_CLE;1
203;PRESE_VALTOGNO;P_Valtogno_V_Antoniasc;9.88537256;46.21734808;1963;Lombardia;OD:PRESE_VALTOGNO;1
204;PREVALLE;Prevalle;10.4279192;45.54902712;186;Lombardia;OD:PREVALLE;1
206;PTE_BARDELLO;P-Te_Bardello;8.70183789;45.83689683;243;Lombardia;OD:PTE_BARDELLO;1
207;PTE_BRIOLO;Ponte_Briolo;9.5873914;45.71022119;224;Lombardia;OD:PTE_BRIOLO;1
208;PTE_BRIOLO_S;Ponte_Briolo_-_Valbrembo;9.5873914;45.71022119;224;Lombardia;OD:PTE_BRIOLO_S;1
209;PTE_CENE;Ponte_Cene;9.82154301;45.78420976;402;Lombardia;OD:PTE_CENE;1
210;PTE_CENE_S;Ponte_Cene_-_Cene_s;9.82154301;45.78420976;402;Lombardia;OD:PTE_CENE_S;1
211;PTE_DI_GANDA;Ponte_di_Ganda;10.12397609;46.14065578;1069;Lombardia;OD:PTE_DI_GANDA;1
212;PTE_GURONE;Ponte_Gurone;8.85577676;45.78819642;312;Lombardia;OD:PTE_GURONE;1
213;PTE_S_GIORGIO;P-Te_S-Giorgio;9.29792233;45.61512691;182;Lombardia;OD:PTE_S_GIORGIO;1
214;PTE_TRESA_LUGAN;P-Te_Tresa_Lugano;8.87270425;45.95907102;368;Lombardia;OD:PTE_TRESA_LUGAN;1
