SiteID;SiteCode;SiteName;Longitude;Latitude;Elevation;Elevation_flag;FullSiteCode;cod_rete;cod_reg;nota
2261;850;POPOLI;13.82861111;42.15611111;251;1;OD:850;NA;13;NA
2262;860;CASTEL DEL MONTE;13.72361111;42.36694444;1427;1;OD:860;NA;13;NA
2263;870;VILLA S.LUCIA;13.77944444;42.33361111;1018;1;OD:870;NA;13;NA
2264;880;S.STEFANO DI SESSANIO;13.63566667;42.35;1411;1;OD:880;NA;13;NA
2265;890;CARAPELLE CALVISIO;13.68166667;42.3;959;1;OD:890;NA;13;NA
2266;90;COLLURANIA;13.73566667;42.65;310;1;OD:90;NA;13;NA
2267;900;CAPESTRANO;13.76222222;42.26888889;515;1;OD:900;NA;13;NA
2273;910;COLLEPIETRO;13.78;42.22111111;809;1;OD:910;NA;13;NA
2274;920;BARISCIANO;13.57388889;42.32361111;920;1;OD:920;NA;13;NA
2275;930;FORCA DI PENNE;13.83566667;42.28333333;887;1;OD:930;NA;13;NA
2276;940;BUSSI OFFICINE;13.84027778;42.19694444;347;1;OD:940;NA;13;NA
2277;950;CENTRALE PRIMO  SALTO PESCARA;13.88566667;42.2;251;1;OD:950;NA;13;NA
2278;960;PESCOSANSONESCO;13.88444444;42.25361111;498;1;OD:960;NA;13;NA
2279;970;SANT'EUFEMIA A MAIELLA;14.02583333;42.12055556;914;1;OD:970;NA;13;NA
2280;980;CARAMANICO METEO;14.01916667;42.15083333;783;1;OD:980;NA;13;NA
2281;990;SALLE;13.96083333;42.17861111;424;1;OD:990;NA;13;NA
