SiteID;SiteCode;SiteName;Longitude;Latitude;Elevation;Regione;FullSiteCode;Elevation_flag
670;TOS10001430;Certaldo;11.044585;43.547613;81;Toscana;OD:TOS10001430;1
671;TOS10001440;Gambassi;10.955862;43.540973;307;Toscana;OD:TOS10001440;1
672;TOS10001450;Castelfiorentino;10.968465;43.603018;66;Toscana;OD:TOS10001450;1
673;TOS10001454;Torricella;10.912807;43.627599;87;Toscana;OD:TOS10001454;1
674;TOS10001456;Campriano;10.904736;43.640879;113;Toscana;OD:TOS10001456;1
675;TOS10001458;Prunetta Bussagna;10.915315;43.638271;85;Toscana;OD:TOS10001458;1
676;TOS10001460;Rio Broccolino;10.933938;43.642955;37;Toscana;OD:TOS10001460;1
677;TOS10001470;S. Chiara;10.912807;43.627599;87;Toscana;OD:TOS10001470;1
678;TOS10001472;Carraia;10.902433;43.654333;84;Toscana;OD:TOS10001472;1
679;TOS10001474;Fontaccia;10.913638;43.651805;60;Toscana;OD:TOS10001474;1
680;TOS10001476;Meleto (Fatt. Granaiolo);10.92591;43.647817;55;Toscana;OD:TOS10001476;1
681;TOS10001480;Meleto;10.930414;43.650983;35;Toscana;OD:TOS10001480;1
682;TOS10001482;Casanova (*);10.921364;43.656897;38;Toscana;OD:TOS10001482;1
683;TOS10001488;S. Miniato;10.856285;43.681923;105;Toscana;OD:TOS10001488;1
684;TOS10001490;S. Miniato (Cimitero);10.831575;43.68402;42;Toscana;OD:TOS10001490;1
685;TOS10001495;S. Miniato (Volpaio);10.870296;43.661706;86;Toscana;OD:TOS10001495;1
686;TOS10001500;Fattoria Scaletta;10.831991;43.709147;19;Toscana;OD:TOS10001500;1
687;TOS10001510;S. Giovanni Corazzano;10.863151;43.629184;94;Toscana;OD:TOS10001510;1
688;TOS10001520;Marti;10.747468;43.64947;95;Toscana;OD:TOS10001520;1
689;TOS10001530;S. Gervasio;10.732544;43.628493;79;Toscana;OD:TOS10001530;1
690;TOS10001540;Boveglio;10.642308;43.968903;705;Toscana;OD:TOS10001540;1
691;TOS10001545;Villabasilica;10.646871;43.926521;293;Toscana;OD:TOS10001545;1
692;TOS10001550;Stiappa;10.711244;43.994901;582;Toscana;OD:TOS10001550;1
693;TOS10001556;Macchia Antonini;10.786807;43.990233;971;Toscana;OD:TOS10001556;1
694;TOS10001560;Serra Pistoiese;10.75975;43.975617;700;Toscana;OD:TOS10001560;1
695;TOS10001570;Vellano;10.722324;43.95539;515;Toscana;OD:TOS10001570;1
696;TOS10001580;Pescia;10.689332;43.91046;133;Toscana;OD:TOS10001580;1
697;TOS10001590;Ponte Buggianese;10.748614;43.840286;18;Toscana;OD:TOS10001590;1
698;TOS10001592;Borgo a Buggiano;10.726814;43.882304;40;Toscana;OD:TOS10001592;1
699;TOS10001594;Massa di Cozzile;10.746555;43.910365;249;Toscana;OD:TOS10001594;1
700;TOS10001600;Montecatini Terme;10.773986;43.896797;120;Toscana;OD:TOS10001600;1
701;TOS10001610;Marliana;10.773258;43.920488;376;Toscana;OD:TOS10001610;1
702;TOS10001620;Monsummano;10.816269;43.864395;23;Toscana;OD:TOS10001620;1
703;TOS10001622;Cecina Larciano;10.87358;43.846678;88;Toscana;OD:TOS10001622;1
704;TOS10001630;Castelmartini;10.832717;43.824472;22;Toscana;OD:TOS10001630;1
705;TOS10001635;Giugnano;10.908648;43.838445;332;Toscana;OD:TOS10001635;1
706;TOS10001640;Spicchio;10.907071;43.824065;118;Toscana;OD:TOS10001640;1
707;TOS10001642;Lamporecchio;10.89916;43.821676;84;Toscana;OD:TOS10001642;1
708;TOS10001650;Stabbia;10.831158;43.789743;22;Toscana;OD:TOS10001650;1
709;TOS10001652;Poggio Pacini;10.830997;43.755982;51;Toscana;OD:TOS10001652;1
710;TOS10001654;Le Vedute;10.757821;43.759832;69;Toscana;OD:TOS10001654;1
711;TOS10001655;Castelfranco Sotto;10.743991;43.704941;14;Toscana;OD:TOS10001655;1
712;TOS10001660;Volterra;10.852279;43.412004;358;Toscana;OD:TOS10001660;1
713;TOS10001661;Volterra (Osservatorio);10.860775;43.406337;494;Toscana;OD:TOS10001661;1
714;TOS10001662;Volterra (Ospedale);10.871342;43.40124;460;Toscana;OD:TOS10001662;1
715;TOS10001663;Volterra (Ist-Mag);10.863559;43.410506;372;Toscana;OD:TOS10001663;1
716;TOS10001670;Volterra (Aeronautica);10.862163;43.410502;372;Toscana;OD:TOS10001670;1
717;TOS10001680;La Madonnina;10.909943;43.455508;271;Toscana;OD:TOS10001680;1
718;TOS10001682;Montignoso;10.901947;43.497313;534;Toscana;OD:TOS10001682;1
719;TOS10001684;Vicarello;10.835326;43.470219;166;Toscana;OD:TOS10001684;1
720;TOS10001690;Villamagna;10.839962;43.488558;188;Toscana;OD:TOS10001690;1
721;TOS10001700;Fattoria Spedaletto;10.782337;43.45503;112;Toscana;OD:TOS10001700;1
722;TOS10001710;Orciatico;10.723384;43.435585;276;Toscana;OD:TOS10001710;1
723;TOS10001720;Laiatico;10.724471;43.471675;153;Toscana;OD:TOS10001720;1
724;TOS10001722;Osteria della Sterza;10.729783;43.501848;80;Toscana;OD:TOS10001722;1
725;TOS10001730;Terricciola;10.677209;43.526313;123;Toscana;OD:TOS10001730;1
726;TOS10001740;Castelfalfi;10.860958;43.55003;194;Toscana;OD:TOS10001740;1
727;TOS10001742;Cedri;10.81861;43.510554;143;Toscana;OD:TOS10001742;1
728;TOS10001750;Ghizzano di Peccioli;10.791269;43.539799;159;Toscana;OD:TOS10001750;1
729;TOS10001760;Legoli;10.793764;43.571921;182;Toscana;OD:TOS10001760;1
730;TOS10001762;Montefoscoli;10.758158;43.580201;95;Toscana;OD:TOS10001762;1
731;TOS10001764;Peccioli;10.720778;43.550606;78;Toscana;OD:TOS10001764;1
732;TOS10001770;Villa Saletta (Fogliano);10.715222;43.590397;38;Toscana;OD:TOS10001770;1
733;TOS10001772;Alica;10.724041;43.599899;110;Toscana;OD:TOS10001772;1
734;TOS10001780;Casciana Terme;10.618437;43.526575;97;Toscana;OD:TOS10001780;1
735;TOS10001790;S. Giovanni alla Vena;10.586692;43.68666;13;Toscana;OD:TOS10001790;1
736;TOS10001800;Monte Serra;10.555;43.751788;727;Toscana;OD:TOS10001800;1
737;TOS10001810;Montemagno;10.539867;43.723541;197;Toscana;OD:TOS10001810;1
738;TOS10001820;S. Piero a Grado;10.347283;43.678073;2;Toscana;OD:TOS10001820;1
739;TOS10001830;Coltano;10.391303;43.639594;4;Toscana;OD:TOS10001830;1
740;TOS10001840;Pizzorne;10.608925;43.935255;832;Toscana;OD:TOS10001840;1
741;TOS10001850;Segromigno Monte;10.594479;43.895842;141;Toscana;OD:TOS10001850;1
742;TOS10001852;Porcari;10.620301;43.842538;60;Toscana;OD:TOS10001852;1
743;TOS10001860;Montecarlo;10.66658;43.856053;79;Toscana;OD:TOS10001860;1
744;TOS10001870;Chiesina di Padule;10.624832;43.803218;8;Toscana;OD:TOS10001870;1
745;TOS10001880;Massa Macinaia;10.548668;43.800044;42;Toscana;OD:TOS10001880;1
746;TOS10001890;Orentano;10.658026;43.776315;16;Toscana;OD:TOS10001890;1
747;TOS10001892;Castelvecchio;10.610691;43.762721;49;Toscana;OD:TOS10001892;1
748;TOS10001900;Staffoli;10.703284;43.755391;30;Toscana;OD:TOS10001900;1
749;TOS10001902;Bientina;10.622021;43.71304;11;Toscana;OD:TOS10001902;1
750;TOS10001905;S. Prospero;10.502983;43.683848;6;Toscana;OD:TOS10001905;1
751;TOS10001910;Pontedera;10.631418;43.662873;17;Toscana;OD:TOS10001910;1
752;TOS10001912;Latignano;10.55629;43.652908;8;Toscana;OD:TOS10001912;1
753;TOS10001913;Ponsacco;10.63353;43.620317;23;Toscana;OD:TOS10001913;1
754;TOS10001915;Cenaia;10.537294;43.608236;17;Toscana;OD:TOS10001915;1
755;TOS10001920;Lorenzana;10.53536;43.53704;89;Toscana;OD:TOS10001920;1
756;TOS10001929;Collalto;10.449533;43.534739;80;Toscana;OD:TOS10001929;1
757;TOS10001930;Parrana S. Martino;10.442823;43.538786;80;Toscana;OD:TOS10001930;1
758;TOS10001940;Nugola;10.439887;43.576948;42;Toscana;OD:TOS10001940;1
759;TOS10001950;Mortaiolo;10.437769;43.607325;12;Toscana;OD:TOS10001950;1
760;TOS10001951;Nugola Nuova;10.437319;43.604044;12;Toscana;OD:TOS10001951;1
761;TOS10001954;Montemasso;10.408688;43.561181;72;Toscana;OD:TOS10001954;1
762;TOS10001959;Livorno Scuola;10.324058;43.545015;10;Toscana;OD:TOS10001959;1
763;TOS10001960;Livorno;10.308738;43.552358;3;Toscana;OD:TOS10001960;1
764;TOS10001962;Montaccio;10.359045;43.484347;263;Toscana;OD:TOS10001962;1
765;TOS10001970;Quercianella;10.368514;43.460103;64;Toscana;OD:TOS10001970;1
766;TOS10001980;Nibbiaia;10.418473;43.466247;243;Toscana;OD:TOS10001980;1
767;TOS10001990;Casacce;10.508943;43.445459;49;Toscana;OD:TOS10001990;1
768;TOS10002000;S. Luce;10.567533;43.474655;265;Toscana;OD:TOS10002000;1
769;TOS10002004;Pomaia;10.566151;43.435506;172;Toscana;OD:TOS10002004;1
770;TOS10002006;Colognole;10.447463;43.510274;163;Toscana;OD:TOS10002006;1
771;TOS10002008;Villa Borghi;10.476795;43.460016;53;Toscana;OD:TOS10002008;1
772;TOS10002010;Castelnuovo Misericordia;10.665443;43.411142;347;Toscana;OD:TOS10002010;1
773;TOS10002012;Rosignano Mar (Poggetti);10.48278;43.406453;134;Toscana;OD:TOS10002012;1
774;TOS10002014;Rosignano Marittimo;10.475905;43.408163;82;Toscana;OD:TOS10002014;1
775;TOS10002015;Castellina Marittima;10.575423;43.411877;459;Toscana;OD:TOS10002015;1
776;TOS10002020;Marmolaio;10.557687;43.423466;151;Toscana;OD:TOS10002020;1
777;TOS10002030;Quercioletta;10.447969;43.391592;33;Toscana;OD:TOS10002030;1
778;TOS10002040;Terriccio;10.542922;43.384434;216;Toscana;OD:TOS10002040;1
779;TOS10002042;Polveroni di Vada;10.457756;43.372378;6;Toscana;OD:TOS10002042;1
780;TOS10002044;Vada (Osservatorio);10.464424;43.351943;7;Toscana;OD:TOS10002044;1
781;TOS10002050;Vada (Bonifica);10.459493;43.329;2;Toscana;OD:TOS10002050;1
782;TOS10002060;Cecina (Terriccio Basso);10.498755;43.320524;7;Toscana;OD:TOS10002060;1
783;TOS10002070;Gerfalco;10.97915;43.148618;686;Toscana;OD:TOS10002070;1
784;TOS10002072;Travale;11.007186;43.167309;452;Toscana;OD:TOS10002072;1
785;TOS10002080;Anqua;10.962219;43.215182;520;Toscana;OD:TOS10002080;1
786;TOS10002090;Radicondoli;11.043149;43.262568;420;Toscana;OD:TOS10002090;1
787;TOS10002092;Monteguidi;11.007083;43.299224;355;Toscana;OD:TOS10002092;1
788;TOS10002100;Castelnuovo V. Cecina;10.905967;43.215503;546;Toscana;OD:TOS10002100;1
789;TOS10002110;Larderello;10.883635;43.237934;434;Toscana;OD:TOS10002110;1
790;TOS10002113;Molino di Berignone;10.918679;43.310647;121;Toscana;OD:TOS10002113;1
791;TOS10002114;Ponzano;10.99016;43.366152;316;Toscana;OD:TOS10002114;1
792;TOS10002116;Casa Macie;10.877248;43.326642;91;Toscana;OD:TOS10002116;1
793;TOS10002120;Saline di Volterra;10.81599;43.361127;84;Toscana;OD:TOS10002120;1
794;TOS10002130;Montecatini V. Cecina;10.753154;43.394658;273;Toscana;OD:TOS10002130;1
795;TOS10002140;Cacciatina;10.782143;43.359994;85;Toscana;OD:TOS10002140;1
796;TOS10002142;Buriano;10.752588;43.366439;210;Toscana;OD:TOS10002142;1
797;TOS10002150;Ponteginori;10.746467;43.333793;73;Toscana;OD:TOS10002150;1
798;TOS10002160;Libbiano;10.80801;43.283546;251;Toscana;OD:TOS10002160;1
799;TOS10002162;Micciano;10.773021;43.199092;353;Toscana;OD:TOS10002162;1
800;TOS10002170;Canneto;10.73887;43.201418;310;Toscana;OD:TOS10002170;1
801;TOS10002180;Sassa;10.694128;43.261428;197;Toscana;OD:TOS10002180;1
802;TOS10002190;Querceto;10.72899;43.296024;214;Toscana;OD:TOS10002190;1
803;TOS10002200;Mocaio;10.689912;43.367202;184;Toscana;OD:TOS10002200;1
804;TOS10002210;Miemo;10.665191;43.410965;347;Toscana;OD:TOS10002210;1
805;TOS10002220;Montescudaio;10.614793;43.268789;82;Toscana;OD:TOS10002220;1
806;TOS10002230;Riparbella;10.598507;43.364419;166;Toscana;OD:TOS10002230;1
807;TOS10002237;Foresta Giardino (i);10.545709;43.355646;79;Toscana;OD:TOS10002237;1
808;TOS10002238;Foresta Giardino (e);10.539743;43.349063;54;Toscana;OD:TOS10002238;1
809;TOS10002240;Cecina;10.51333;43.308986;11;Toscana;OD:TOS10002240;1
810;TOS10002241;Pineta Marina Cecina (i);10.509541;43.285445;3;Toscana;OD:TOS10002241;1
811;TOS10002242;Pineta Marina Cecina (e);10.512556;43.287746;3;Toscana;OD:TOS10002242;1
812;TOS10002243;Cecina (Paludetto);10.509653;43.29994;7;Toscana;OD:TOS10002243;1
813;TOS10002244;Cecina (Ghinchia);10.532108;43.285865;10;Toscana;OD:TOS10002244;1
814;TOS10002246;Cecina (Zuccherificio);10.512695;43.310228;11;Toscana;OD:TOS10002246;1
815;TOS10002249;Bibbona (Forestale);10.630299;43.27037;151;Toscana;OD:TOS10002249;1
816;TOS10002250;Bibbona (S. Elena);10.614932;43.266608;82;Toscana;OD:TOS10002250;1
817;TOS10002251;Bibbona;10.595566;43.266268;71;Toscana;OD:TOS10002251;1
818;TOS10002258;Bolgheri (Stazione);10.553169;43.246501;11;Toscana;OD:TOS10002258;1
819;TOS10002260;Castelluccio;10.618405;43.226057;102;Toscana;OD:TOS10002260;1
820;TOS10002265;Renaione;10.541714;43.219643;4;Toscana;OD:TOS10002265;1
821;TOS10002270;Castagneto Carducci;10.622145;43.162747;176;Toscana;OD:TOS10002270;1
822;TOS10002278;Donoratico;10.582066;43.152475;36;Toscana;OD:TOS10002278;1
823;TOS10002280;Porcareccia;10.567552;43.149236;50;Toscana;OD:TOS10002280;1
824;TOS10002282;S. Vincenzo;10.539782;43.101168;11;Toscana;OD:TOS10002282;1
825;TOS10002290;S. Carlo Solvay;10.593867;43.101778;222;Toscana;OD:TOS10002290;1
826;TOS10002295;Rimigliano;10.539403;43.046784;7;Toscana;OD:TOS10002295;1
827;TOS10002300;Populonia;10.490456;42.990162;127;Toscana;OD:TOS10002300;1
828;TOS10002310;Sasso Pisano;10.85678;43.176873;400;Toscana;OD:TOS10002310;1
829;TOS10002320;Gorgo Leccia;10.867549;43.211275;693;Toscana;OD:TOS10002320;1
830;TOS10002330;Serrazzano Paese;10.812476;43.22013;515;Toscana;OD:TOS10002330;1
831;TOS10002340;Serrazzano Centrale;10.805423;43.204348;325;Toscana;OD:TOS10002340;1
832;TOS10002350;Lago;10.814903;43.152512;217;Toscana;OD:TOS10002350;1
833;TOS10002360;Lustignano;10.803961;43.188163;326;Toscana;OD:TOS10002360;1
834;TOS10002370;Monterotondo;10.855547;43.1524;629;Toscana;OD:TOS10002370;1
835;TOS10002380;Sassetta;10.646143;43.131113;275;Toscana;OD:TOS10002380;1
836;TOS10002390;Molino del Balzone;10.724429;43.114742;81;Toscana;OD:TOS10002390;1
837;TOS10002400;S. Costanza;10.924094;43.10674;470;Toscana;OD:TOS10002400;1
838;TOS10002402;Poggetto delle Rocche;10.896049;43.101941;413;Toscana;OD:TOS10002402;1
839;TOS10002410;Suvereto;10.682516;43.078852;103;Toscana;OD:TOS10002410;1
840;TOS10002420;Campiglia Marittima;10.616798;43.057873;118;Toscana;OD:TOS10002420;1
841;TOS10002430;Venturina;10.610256;43.023747;14;Toscana;OD:TOS10002430;1
842;TOS10002432;Casello di Cornia;10.562399;42.98533;4;Toscana;OD:TOS10002432;1
843;TOS10002434;Casalappi;10.675374;43.026324;23;Toscana;OD:TOS10002434;1
844;TOS10002440;Vignarca;10.602922;42.968245;2;Toscana;OD:TOS10002440;1
846;TOS10002450;Vignale;10.669166;42.969324;11;Toscana;OD:TOS10002450;1
847;TOS10002460;Follonica;10.761711;42.923003;6;Toscana;OD:TOS10002460;1
848;TOS10002470;Massa Marittima Azienda;10.894275;43.051329;331;Toscana;OD:TOS10002470;1
849;TOS10002471;Massa Marittima;10.893116;43.047628;402;Toscana;OD:TOS10002471;1
850;TOS10002472;Fattoria Tesoro;10.840521;43.024507;171;Toscana;OD:TOS10002472;1
851;TOS10002480;Montebamboli;10.811265;43.079272;226;Toscana;OD:TOS10002480;1
852;TOS10002490;Montioni;10.761766;43.015121;100;Toscana;OD:TOS10002490;1
853;TOS10002500;Tesorino;10.800602;42.977237;31;Toscana;OD:TOS10002500;1
854;TOS10002502;Valpiana;10.851783;43.007217;157;Toscana;OD:TOS10002502;1
855;TOS10002505;Camporotondo;10.85744;42.956329;34;Toscana;OD:TOS10002505;1
856;TOS10002510;Scarlino;10.851702;42.910506;100;Toscana;OD:TOS10002510;1
857;TOS10002520;Castel di Pietra;10.997816;42.958746;45;Toscana;OD:TOS10002520;1
858;TOS10002522;Ribolla;11.035433;42.965557;50;Toscana;OD:TOS10002522;1
859;TOS10002524;Roccatederighi;11.079815;43.027251;508;Toscana;OD:TOS10002524;1
860;TOS10002530;Roccastrada;11.16947;43.011494;430;Toscana;OD:TOS10002530;1
861;TOS10002534;Montepescali;11.087691;42.883572;75;Toscana;OD:TOS10002534;1
862;TOS10002540;Lupo;11.006358;42.897138;14;Toscana;OD:TOS10002540;1
863;TOS10002550;Caldana;10.92608;42.894112;107;Toscana;OD:TOS10002550;1
864;TOS10002560;Tirli;10.897642;42.846629;351;Toscana;OD:TOS10002560;1
865;TOS10002570;Batignano;11.16573;42.86805;168;Toscana;OD:TOS10002570;1
866;TOS10002574;Montepescali Scalo;11.067225;42.871337;17;Toscana;OD:TOS10002574;1
867;TOS10002580;Acquisti;11.060416;42.848331;5;Toscana;OD:TOS10002580;1
868;TOS10002582;Fornace della Bruna;11.039674;42.834011;6;Toscana;OD:TOS10002582;1
869;TOS10002585;Castiglione della Pescaia;10.919103;42.761868;1;Toscana;OD:TOS10002585;1
870;TOS10002590;Grosseto;11.117392;42.751393;9;Toscana;OD:TOS10002590;1
871;TOS10002600;Grosseto Aeronautica;11.085892;42.765792;7;Toscana;OD:TOS10002600;1
872;TOS10002610;S. Leopoldo;10.979112;42.751598;1;Toscana;OD:TOS10002610;1
873;TOS10002612;Monastero d'Ombrone;11.552244;43.349581;269;Toscana;OD:TOS10002612;1
874;TOS10002616;Rapolano;11.603325;43.289003;322;Toscana;OD:TOS10002616;1
875;TOS10002618;Asciano;11.560261;43.237932;219;Toscana;OD:TOS10002618;1
876;TOS10002620;Monte Oliveto;11.544107;43.176749;263;Toscana;OD:TOS10002620;1
877;TOS10002622;Percenna;11.493373;43.140904;178;Toscana;OD:TOS10002622;1
878;TOS10002628;Castellina in Chianti(*);11.289704;43.471294;543;Toscana;OD:TOS10002628;1
879;TOS10002630;Radda in Chianti;11.389575;43.49266;404;Toscana;OD:TOS10002630;1
880;TOS10002631;S. Maria di Radda;11.380271;43.485651;464;Toscana;OD:TOS10002631;1
881;TOS10002640;Vagliagli;11.34719;43.438002;417;Toscana;OD:TOS10002640;1
882;TOS10002642;Madonna a Brolio;11.456611;43.416506;416;Toscana;OD:TOS10002642;1
883;TOS10002645;S. Gusme';11.498934;43.389927;452;Toscana;OD:TOS10002645;1
884;TOS10002650;S. Felice;11.459736;43.389967;367;Toscana;OD:TOS10002650;1
885;TOS10002655;Villa a Sesta;11.481583;43.386793;438;Toscana;OD:TOS10002655;1
886;TOS10002658;Corsignano;11.347325;43.394852;407;Toscana;OD:TOS10002658;1
887;TOS10002660;Siena Poggio al Vento;11.312592;43.320448;313;Toscana;OD:TOS10002660;1
888;TOS10002670;Siena Universita';11.332591;43.320104;312;Toscana;OD:TOS10002670;1
889;TOS10002678;Ponte a Tressa;11.394315;43.255394;166;Toscana;OD:TOS10002678;1
890;TOS10002680;Taverne d'Arbia;11.4164;43.295133;206;Toscana;OD:TOS10002680;1
891;TOS10002690;Monteroni d'Arbia;11.415848;43.240714;167;Toscana;OD:TOS10002690;1
892;TOS10002692;Montauto d'Arbia;11.490384;43.20652;234;Toscana;OD:TOS10002692;1
893;TOS10002700;Montalcino;11.487730000000001;43.054621;547;Toscana;OD:TOS10002700;1
894;TOS10002704;Murlo;11.389343;43.162844;268;Toscana;OD:TOS10002704;1
895;TOS10002710;Boccheggiano;11.035925;43.091793;521;Toscana;OD:TOS10002710;1
896;TOS10002720;Chiusdino;11.07573;43.157126;529;Toscana;OD:TOS10002720;1
897;TOS10002722;S. Galgano;11.156562;43.154324;303;Toscana;OD:TOS10002722;1
898;TOS10002730;Travale II;11.052879;43.198283000000004;370;Toscana;OD:TOS10002730;1
899;TOS10002732;Montalcinello;11.08135;43.19911;337;Toscana;OD:TOS10002732;1
900;TOS10002740;Cotorniano (Fattoria);11.140385;43.247463;500;Toscana;OD:TOS10002740;1
902;TOS10002750;Rosia;11.222219;43.248693;210;Toscana;OD:TOS10002750;1
903;TOS10002752;Torri;11.222726;43.235537;213;Toscana;OD:TOS10002752;1
904;TOS10002758;S. Colomba;11.229133;43.326058;328;Toscana;OD:TOS10002758;1
905;TOS10002760;Sovicille;11.229456;43.281598;235;Toscana;OD:TOS10002760;1
906;TOS10002762;Bagnaia;11.318894;43.21895;318;Toscana;OD:TOS10002762;1
907;TOS10002764;Bagni del Doccio;11.290906;43.155404;173;Toscana;OD:TOS10002764;1
908;TOS10002765;S. Lorenzo a Merse;11.27386;43.149108;217;Toscana;OD:TOS10002765;1
909;TOS10002770;Tocchi;11.263905;43.135276;346;Toscana;OD:TOS10002770;1
910;TOS10002772;Ornate;11.297595;43.123844;163;Toscana;OD:TOS10002772;1
911;TOS10002780;Torniella;11.154591;43.075437;341;Toscana;OD:TOS10002780;1
912;TOS10002790;Pari;11.321564;43.065282;295;Toscana;OD:TOS10002790;1
913;TOS10002792;Casenovole;11.334434;43.035485;217;Toscana;OD:TOS10002792;1
914;TOS10002800;Monte Antico;11.359917;42.982961;78;Toscana;OD:TOS10002800;1
915;TOS10002820;Spineta;11.845871;42.949257;613;Toscana;OD:TOS10002820;1
916;TOS10002822;Pietre Bianche;11.797474;42.903718;597;Toscana;OD:TOS10002822;1
917;TOS10002824;Radicofani;11.769898;42.900607;746;Toscana;OD:TOS10002824;1
918;TOS10002825;Campo alle Capanne;11.651824;42.950453;671;Toscana;OD:TOS10002825;1
919;TOS10002826;Podere Nuovo (S. Piero);11.771636;42.974851;347;Toscana;OD:TOS10002826;1
920;TOS10002828;Castiglioncello Trinoro;11.814774;42.993067;791;Toscana;OD:TOS10002828;1
921;TOS10002830;Campiglia d'Orcia;11.665541;42.95018;633;Toscana;OD:TOS10002830;1
922;TOS10002834;Podere Riscatto;11.724609;42.956802;509;Toscana;OD:TOS10002834;1
923;TOS10002837;Castelvecchio d'Orcia;11.732632;42.99677;362;Toscana;OD:TOS10002837;1
924;TOS10002838;Le Checche;11.718264;43.027007;334;Toscana;OD:TOS10002838;1
925;TOS10002840;S. Isabella;11.695849;42.977563;343;Toscana;OD:TOS10002840;1
926;TOS10002850;Podere Pianotta;11.701305;42.956544;409;Toscana;OD:TOS10002850;1
927;TOS10002860;La Foce;11.780613;43.017539;570;Toscana;OD:TOS10002860;1
928;TOS10002870;Spedaletto;11.664579;43.030071;271;Toscana;OD:TOS10002870;1
929;TOS10002880;Pienza (Madonnina);11.679479;43.079112;455;Toscana;OD:TOS10002880;1
930;TOS10002881;Pienza (Osservatorio);11.679161;43.077714;455;Toscana;OD:TOS10002881;1
931;TOS10002882;Castiglione d'Orcia;11.617362;43.006399;426;Toscana;OD:TOS10002882;1
932;TOS10002883;S. Quirico d'Orcia;11.605654;43.060243;400;Toscana;OD:TOS10002883;1
933;TOS10002884;Montecalvoli;11.640575;43.209813;399;Toscana;OD:TOS10002884;1
934;TOS10002885;Montisi;11.652514;43.158663;386;Toscana;OD:TOS10002885;1
935;TOS10002886;Lucignano d'Asso;11.592944;43.125723;317;Toscana;OD:TOS10002886;1
936;TOS10002887;Cosona;11.603739;43.113592;339;Toscana;OD:TOS10002887;1
937;TOS10002900;Castel del Piano;11.534185;42.893105;548;Toscana;OD:TOS10002900;1
938;TOS10002910;Vivo d'Orcia;11.642648;42.935133;867;Toscana;OD:TOS10002910;1
940;TOS10002913;Monte Amiata (Ferrovia);11.624417;42.88963;1636;Toscana;OD:TOS10002913;1
941;TOS10002914;Casello del Guardiano;11.605549;42.892312;1269;Toscana;OD:TOS10002914;1
942;TOS10002916;S. Angelo in Colle;11.461594;42.99536;386;Toscana;OD:TOS10002916;1
943;TOS10002918;Cinigiano;11.394816;42.893045;243;Toscana;OD:TOS10002918;1
944;TOS10002919;Paganico Pian Colombaio;11.323535;42.948317;74;Toscana;OD:TOS10002919;1
945;TOS10002920;Paganico;11.286147;42.941642;95;Toscana;OD:TOS10002920;1
946;TOS10002925;Pietratonda;11.223855;42.939106;110;Toscana;OD:TOS10002925;1
947;TOS10002930;Campagnatico;11.276449;42.884655;84;Toscana;OD:TOS10002930;1
948;TOS10002940;Granaione;11.325372;42.826086;97;Toscana;OD:TOS10002940;1
949;TOS10002950;Cana;11.425922;42.797705;512;Toscana;OD:TOS10002950;1
950;TOS10002952;Montorgiali;11.299794;42.73831;361;Toscana;OD:TOS10002952;1
951;TOS10002954;Istia;11.192815;42.784354;18;Toscana;OD:TOS10002954;1
952;TOS10002958;Poggio Cavallo;11.178614;42.769857;24;Toscana;OD:TOS10002958;1
953;TOS10002960;Ponte Tura;11.16598;42.764473;16;Toscana;OD:TOS10002960;1
954;TOS10002968;Alberese FFSS;11.135806;42.640811;79;Toscana;OD:TOS10002968;1
955;TOS10002970;Alberese Podere 129;11.142315;42.673511;21;Toscana;OD:TOS10002970;1
956;TOS10002980;Alberese Idraulico;11.092726;42.695944;5;Toscana;OD:TOS10002980;1
957;TOS10002990;Collecchio;11.144551;42.622007;25;Toscana;OD:TOS10002990;1
958;TOS10003000;Talamone;11.159263;42.564322;9;Toscana;OD:TOS10003000;1
959;TOS10003004;Montiano;11.224258;42.648312;205;Toscana;OD:TOS10003004;1
960;TOS10003010;Poggio Perotto;11.256422;42.615129;86;Toscana;OD:TOS10003010;1
961;TOS10003020;Roccalbegna;11.511207;42.786484;600;Toscana;OD:TOS10003020;1
962;TOS10003022;Triana;11.54902;42.789402;736;Toscana;OD:TOS10003022;1
963;TOS10003030;Petricci;11.559902;42.756787;733;Toscana;OD:TOS10003030;1
964;TOS10003040;Capanne;11.543856;42.685646;399;Toscana;OD:TOS10003040;1
965;TOS10003050;Cancellone;11.459885;42.752181;629;Toscana;OD:TOS10003050;1
966;TOS10003052;Usi;11.463412;42.72401;363;Toscana;OD:TOS10003052;1
967;TOS10003054;Montemerano;11.492108;42.623165;245;Toscana;OD:TOS10003054;1
968;TOS10003060;Pomonte;11.425948;42.644847;158;Toscana;OD:TOS10003060;1
969;TOS10003070;Scansano;11.336475;42.690382;442;Toscana;OD:TOS10003070;1
970;TOS10003080;Manciano;11.546264;42.584692;300;Toscana;OD:TOS10003080;1
971;TOS10003082;Campignola;11.511741;42.526112;263;Toscana;OD:TOS10003082;1
972;TOS10003085;Secchete di Manciano;11.546264;42.584692;300;Toscana;OD:TOS10003085;1
973;TOS10003086;Fattoria Cavallini;11.434541;42.588383;130;Toscana;OD:TOS10003086;1
974;TOS10003090;Marsiliana;11.349412;42.54446;31;Toscana;OD:TOS10003090;1
975;TOS10003092;Magliano in Toscana;11.293151;42.601027;83;Toscana;OD:TOS10003092;1
